1	ccv_sampa_syllables_one_metre_all_metres_recognized	0.9803303478437304	0.9798055967522658	0.9803303478437304	0.9798055967522658
2	ccv_sampa_syllables_one_metre_all_metres_recognized	0.9809435477307666	0.9805898383655504	0.9809435477307666	0.9805898383655504
3	ccv_sampa_syllables_one_metre_all_metres_recognized	0.9815897516484201	0.9816073900417305	0.9815897516484201	0.9816073900417305
4	ccv_sampa_syllables_one_metre_all_metres_recognized	0.9820038022143455	0.9817004233378385	0.9820038022143455	0.9817004233378385
5	ccv_sampa_syllables_one_metre_all_metres_recognized	0.9819254176416294	0.9808743894235679	0.9820038022143455	0.9817004233378385
6	ccv_sampa_syllables_one_metre_all_metres_recognized	0.9817768995038519	0.9811523990779528	0.9820038022143455	0.9817004233378385
7	ccv_sampa_syllables_one_metre_all_metres_recognized	0.9821534454895304	0.9814086040535624	0.9821534454895304	0.9814086040535624
8	ccv_sampa_syllables_one_metre_all_metres_recognized	0.98138160122805	0.980753373456365	0.9821534454895304	0.9814086040535624
9	ccv_sampa_syllables_one_metre_all_metres_recognized	0.9807834031731125	0.9803289090428727	0.9821534454895304	0.9814086040535624
10	ccv_sampa_syllables_one_metre_all_metres_recognized	0.9812567109758279	0.9807613685052493	0.9821534454895304	0.9814086040535624
11	ccv_sampa_syllables_one_metre_all_metres_recognized	0.980891041318421	0.9803220042279273	0.9821534454895304	0.9814086040535624
12	ccv_sampa_syllables_one_metre_all_metres_recognized	0.9809810523110135	0.9804466543082593	0.9821534454895304	0.9814086040535624
