1	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.9824681815027969	0.9822864577276428	0.9824681815027969	0.9822864577276428
2	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.9873337346392653	0.9873233806256542	0.9873337346392653	0.9873233806256542
3	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.994273326844929	0.9941428509128969	0.994273326844929	0.9941428509128969
4	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.9960702022844434	0.9959221275729736	0.9960702022844434	0.9959221275729736
5	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.9964302524664375	0.9962441126875218	0.9964302524664375	0.9962441126875218
6	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.9967482967938657	0.9968513780672171	0.9967482967938657	0.9968513780672171
7	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.9968176814643541	0.996625697755553	0.9968176814643541	0.996625697755553
8	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.9965930251528807	0.9967903244563321	0.9968176814643541	0.996625697755553
9	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.9968634378416492	0.9968768170717526	0.9968634378416492	0.9968768170717526
10	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.9969793289939786	0.9969033463193394	0.9969793289939786	0.9969033463193394
11	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.9970235851621819	0.9972202436329806	0.9970235851621819	0.9972202436329806
12	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.9968994428598486	0.9971061315269217	0.9970235851621819	0.9972202436329806
13	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.9970742172190249	0.9972623996976393	0.9970742172190249	0.9972623996976393
14	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.9969992067644428	0.9972362338644029	0.9970742172190249	0.9972623996976393
15	ccv_sampa_syllables_one_metre_all_metres_recognized_poem_line	0.9970299610508214	0.9972198802186301	0.9970742172190249	0.9972623996976393
